COD_GERAL;COD_AREA;Status Simplificado;AREA_NOME
AAL0050100B;AAL;Removido;Alto da Alegria
AAL0050100C;AAL;Removido;Alto da Alegria
AAL0050100D;AAL;Removido;Alto da Alegria
AAL0050102A;AAL;Removido;Alto da Alegria
AAL0050103A;AAL;Removido;Alto da Alegria
AAL0050104A;AAL;Removido;Alto da Alegria
AAL0050105A;AAL;Removido;Alto da Alegria
AAL0050105B;AAL;Removido;Alto da Alegria
AAL0050106A;AAL;Removido;Alto da Alegria
AAL0050106B;AAL;Removido;Alto da Alegria
AAL0050106C;AAL;Removido;Alto da Alegria
AAL005106D;AAL;Removido;Alto da Alegria
AAL0070002A;AAL;Removido;Alto da Alegria
AAL0070002B;AAL;Removido;Alto da Alegria
AAL0070009A;AAL;Removido;Alto da Alegria
AAL0070009B;AAL;Removido;Alto da Alegria
AAL0070013A;AAL;Removido;Alto da Alegria
AAL0070013B;AAL;Removido;Alto da Alegria
AAL0070014A;AAL;Removido;Alto da Alegria
AAL0070014B;AAL;Removido;Alto da Alegria
AAL0070014C;AAL;Removido;Alto da Alegria
AAL0070015A;AAL;Removido;Alto da Alegria
AAL0070022A;AAL;Removido;Alto da Alegria
AAL0070022B;AAL;Removido;Alto da Alegria
AAL0070023A;AAL;Removido;Alto da Alegria
AAL0080010A;AAL;Removido;Alto da Alegria
AAL0080010B;AAL;Removido;Alto da Alegria
AAL0080011A;AAL;Removido;Alto da Alegria
AAL0080012A;AAL;Removido;Alto da Alegria
AAL0080013A;AAL;Removido;Alto da Alegria
AAL0080014A;AAL;Removido;Alto da Alegria
AAL0080015A;AAL;Removido;Alto da Alegria
AAL0080018A;AAL;Removido;Alto da Alegria
AAL0080019A;AAL;Removido;Alto da Alegria
AAL0090009A;AAL;Removido;Alto da Alegria
AAL0110012A;AAL;Removido;Alto da Alegria
AAL0110012B;AAL;Removido;Alto da Alegria
AAL0110014A;AAL;Removido;Alto da Alegria
AAL0110014B;AAL;Removido;Alto da Alegria
AAL0110015A;AAL;Removido;Alto da Alegria
AAL0110015B;AAL;Removido;Alto da Alegria
AAL0110015C;AAL;Removido;Alto da Alegria
AAL0110016A;AAL;Removido;Alto da Alegria
AAL0110017A;AAL;Removido;Alto da Alegria
AAL0110018A;AAL;Removido;Alto da Alegria
AAL0110019A;AAL;Removido;Alto da Alegria
AAL0110020A;AAL;Removido;Alto da Alegria
AAL0110021A;AAL;Removido;Alto da Alegria
AAL0110021B;AAL;Removido;Alto da Alegria
AAL0110021C;AAL;Removido;Alto da Alegria
AAL0110021D;AAL;Removido;Alto da Alegria
AAL0110021E;AAL;Removido;Alto da Alegria
AAL0110022A;AAL;Removido;Alto da Alegria
AAL0110023A;AAL;Removido;Alto da Alegria
AAL0110023B;AAL;Removido;Alto da Alegria
AAL0110024A;AAL;Removido;Alto da Alegria
AAL0110024B;AAL;Removido;Alto da Alegria
AAL0110024C;AAL;Removido;Alto da Alegria
AAL0110025A;AAL;Removido;Alto da Alegria
AAL0110026A;AAL;Removido;Alto da Alegria
AAL0110027A;AAL;Removido;Alto da Alegria
AAL0110030A;AAL;Removido;Alto da Alegria
AAL0110031A;AAL;Removido;Alto da Alegria
AAL0110032A;AAL;Removido;Alto da Alegria
AAL0110034A;AAL;Removido;Alto da Alegria
AAL0110034B;AAL;Removido;Alto da Alegria
AAL0110034C;AAL;Removido;Alto da Alegria
AAL0120008A;AAL;Removido;Alto da Alegria
AAL0120008B;AAL;Removido;Alto da Alegria
AAL0120009A;AAL;Removido;Alto da Alegria
AAL0120010A;AAL;Removido;Alto da Alegria
AAL0120011A;AAL;Removido;Alto da Alegria
AAL0120011B;AAL;Removido;Alto da Alegria
AAL0120012A;AAL;Removido;Alto da Alegria
AAL0120012B;AAL;Removido;Alto da Alegria
AAL0120012C;AAL;Removido;Alto da Alegria
AAL0120012D;AAL;Removido;Alto da Alegria
AAL0120012E;AAL;Removido;Alto da Alegria
AAL0120012F;AAL;Removido;Alto da Alegria
AAL0120012G;AAL;Removido;Alto da Alegria
AAL0120012H;AAL;Removido;Alto da Alegria
AAL0120012I;AAL;Removido;Alto da Alegria
AAL0120013A;AAL;Removido;Alto da Alegria
AAL0120014A;AAL;Removido;Alto da Alegria
AAL0120015A;AAL;Removido;Alto da Alegria
AAL0120015B;AAL;Removido;Alto da Alegria
AAL0120078A;AAL;Removido;Alto da Alegria
AAL0120079A;AAL;Removido;Alto da Alegria
AAL0120080A;AAL;Removido;Alto da Alegria
AAL0120081A;AAL;Removido;Alto da Alegria
AAL0120082A;AAL;Removido;Alto da Alegria
AAL0120082B;AAL;Removido;Alto da Alegria
AAL0120082C;AAL;Removido;Alto da Alegria
AAL0120083A;AAL;Removido;Alto da Alegria
AAL0120083B;AAL;Removido;Alto da Alegria
AAL0120084A;AAL;Removido;Alto da Alegria
AAL0120085A;AAL;Removido;Alto da Alegria
AAL0120085B;AAL;Removido;Alto da Alegria
AAL0120085C;AAL;Removido;Alto da Alegria
AAL0120086A;AAL;Removido;Alto da Alegria
AAL0120087A;AAL;Removido;Alto da Alegria
AAL0120087B;AAL;Removido;Alto da Alegria
AAL0150008A;AAL;Removido;Alto da Alegria
AAL0150009A;AAL;Removido;Alto da Alegria
AAL0150009B;AAL;Removido;Alto da Alegria
AAL0150010A;AAL;Removido;Alto da Alegria
AAL0150010B;AAL;Removido;Alto da Alegria
AAL0150011A;AAL;Removido;Alto da Alegria
AAL0150011B;AAL;Removido;Alto da Alegria
AAL0150011C;AAL;Removido;Alto da Alegria
AAL0150012A;AAL;Removido;Alto da Alegria
AAL0150013A;AAL;Removido;Alto da Alegria
AAL0150016A;AAL;Removido;Alto da Alegria
AAL0150017A;AAL;Removido;Alto da Alegria
AAL0150017B;AAL;Removido;Alto da Alegria
AAL0150017C;AAL;Removido;Alto da Alegria
AAL0150017D;AAL;Removido;Alto da Alegria
AAL0150017E;AAL;Removido;Alto da Alegria
AAL0150042A;AAL;Removido;Alto da Alegria
AAL0150042B;AAL;Removido;Alto da Alegria
AAL0150042C;AAL;Removido;Alto da Alegria
AAL0150043E;AAL;Removido;Alto da Alegria
AAL0150049A;AAL;Removido;Alto da Alegria
AAL0150050A;AAL;Removido;Alto da Alegria
AAL0150051A;AAL;Removido;Alto da Alegria
AAL0150052A;AAL;Removido;Alto da Alegria
AAL0150053A;AAL;Removido;Alto da Alegria
AAL0150072B;AAL;Removido;Alto da Alegria
AAL0150074A;AAL;Removido;Alto da Alegria
AAL0150075A;AAL;Removido;Alto da Alegria
AAL0150075B;AAL;Removido;Alto da Alegria
AAL0150076A;AAL;Removido;Alto da Alegria
AAL0150076B;AAL;Removido;Alto da Alegria
JA20010001A;JA2;Removido;Jardim Ângela II
JA20010001B;JA2;Removido;Jardim Ângela II
JA20010001C;JA2;Removido;Jardim Ângela II
JA20010002D;JA2;Removido;Jardim Ângela II
JA20010004F;JA2;Removido;Jardim Ângela II
JA20010007D;JA2;Removido;Jardim Ângela II
JA20010008E;JA2;Removido;Jardim Ângela II
JA20010009B;JA2;Removido;Jardim Ângela II
JA20010010C;JA2;Removido;Jardim Ângela II
JA20010011B;JA2;Removido;Jardim Ângela II
JA20010012D;JA2;Removido;Jardim Ângela II
JA20010013B;JA2;Removido;Jardim Ângela II
JA20010014C;JA2;Removido;Jardim Ângela II
JA20010015C;JA2;Removido;Jardim Ângela II
JA20010016C;JA2;Removido;Jardim Ângela II
JA20010017E;JA2;Removido;Jardim Ângela II
JA20010018B;JA2;Removido;Jardim Ângela II
JA20010019A;JA2;Removido;Jardim Ângela II
JA20010019B;JA2;Removido;Jardim Ângela II
JA20010020A;JA2;Removido;Jardim Ângela II
JA20010021A;JA2;Removido;Jardim Ângela II
JA20010022A;JA2;Removido;Jardim Ângela II
JA20010023A;JA2;Removido;Jardim Ângela II
JA20010024A;JA2;Removido;Jardim Ângela II
JA20010024B;JA2;Removido;Jardim Ângela II
JA20010025A;JA2;Removido;Jardim Ângela II
JA20010026A;JA2;Removido;Jardim Ângela II
JA20010026B;JA2;Removido;Jardim Ângela II
JA20010027A;JA2;Removido;Jardim Ângela II
JA20010028A;JA2;Removido;Jardim Ângela II
JA20010029A;JA2;Removido;Jardim Ângela II
JA20010030A;JA2;Removido;Jardim Ângela II
JA20010030B;JA2;Removido;Jardim Ângela II
JA20010031A;JA2;Removido;Jardim Ângela II
JA20010032A;JA2;Removido;Jardim Ângela II
JA20010032B;JA2;Removido;Jardim Ângela II
JA20010033A;JA2;Removido;Jardim Ângela II
JA20010033B;JA2;Removido;Jardim Ângela II
JA20010034A;JA2;Removido;Jardim Ângela II
JA20010034B;JA2;Removido;Jardim Ângela II
JA20010034C;JA2;Removido;Jardim Ângela II
JA20010035A;JA2;Removido;Jardim Ângela II
JA20010036A;JA2;Removido;Jardim Ângela II
JA20010037A;JA2;Removido;Jardim Ângela II
JA20010038A;JA2;Removido;Jardim Ângela II
JA20010038B;JA2;Removido;Jardim Ângela II
JA20010039A;JA2;Removido;Jardim Ângela II
JA20010039B;JA2;Removido;Jardim Ângela II
JA20010039C;JA2;Removido;Jardim Ângela II
JA20010039D;JA2;Removido;Jardim Ângela II
JA20010040A;JA2;Removido;Jardim Ângela II
JA20010040B;JA2;Removido;Jardim Ângela II
JA20010041A;JA2;Removido;Jardim Ângela II
JA20010041B;JA2;Removido;Jardim Ângela II
JA20010041C;JA2;Removido;Jardim Ângela II
JA20010042A;JA2;Removido;Jardim Ângela II
JA20010043A;JA2;Removido;Jardim Ângela II
JA20020003C;JA2;Removido;Jardim Ângela II
JA20020004A;JA2;Removido;Jardim Ângela II
JA20020004B;JA2;Removido;Jardim Ângela II
JA20020005A;JA2;Removido;Jardim Ângela II
JA20020005B;JA2;Removido;Jardim Ângela II
JA20020005C;JA2;Removido;Jardim Ângela II
JA20020006A;JA2;Removido;Jardim Ângela II
JA20020006B;JA2;Removido;Jardim Ângela II
JA20020007A;JA2;Removido;Jardim Ângela II
JA20020007B;JA2;Removido;Jardim Ângela II
JA20020008A;JA2;Removido;Jardim Ângela II
JA20020008B;JA2;Removido;Jardim Ângela II
JA20020009A;JA2;Removido;Jardim Ângela II
JA20020009B;JA2;Removido;Jardim Ângela II
JA20020010A;JA2;Removido;Jardim Ângela II
JA20020010B;JA2;Removido;Jardim Ângela II
JA20020011A;JA2;Removido;Jardim Ângela II
JA20020011B;JA2;Removido;Jardim Ângela II
JA20020012A;JA2;Removido;Jardim Ângela II
JA20020013A;JA2;Removido;Jardim Ângela II
JA20020013B;JA2;Removido;Jardim Ângela II
JA20030002A;JA2;Removido;Jardim Ângela II
JA20030002B;JA2;Removido;Jardim Ângela II
JA20030002C;JA2;Removido;Jardim Ângela II
JA20030002D;JA2;Removido;Jardim Ângela II
JA20030003A;JA2;Removido;Jardim Ângela II
JA20030003B;JA2;Removido;Jardim Ângela II
JA20030003C;JA2;Removido;Jardim Ângela II
JA20030003D;JA2;Removido;Jardim Ângela II
JA20030003E;JA2;Removido;Jardim Ângela II
JA20030003F;JA2;Removido;Jardim Ângela II
JA20030004A;JA2;Removido;Jardim Ângela II
JA20030004B;JA2;Removido;Jardim Ângela II
JA20030005A;JA2;Removido;Jardim Ângela II
JA20030005B;JA2;Removido;Jardim Ângela II
JA20030005C;JA2;Removido;Jardim Ângela II
JA20030006A;JA2;Removido;Jardim Ângela II
JA20030006B;JA2;Removido;Jardim Ângela II
JA20030007A;JA2;Removido;Jardim Ângela II
JA20030008A;JA2;Removido;Jardim Ângela II
JA20030009A;JA2;Removido;Jardim Ângela II
JA20030009B;JA2;Removido;Jardim Ângela II
JA20030010A;JA2;Removido;Jardim Ângela II
JA20030011A;JA2;Removido;Jardim Ângela II
JA20030011B;JA2;Removido;Jardim Ângela II
JA20030012A;JA2;Removido;Jardim Ângela II
JA20030013A;JA2;Removido;Jardim Ângela II
JA20030014A;JA2;Removido;Jardim Ângela II
JA20030014B;JA2;Removido;Jardim Ângela II
JA20030015A;JA2;Removido;Jardim Ângela II
JA20030015B;JA2;Removido;Jardim Ângela II
JA20030016A;JA2;Removido;Jardim Ângela II
JA20030017A;JA2;Removido;Jardim Ângela II
JA20030018A;JA2;Removido;Jardim Ângela II
JA20030019A;JA2;Removido;Jardim Ângela II
JA20030020A;JA2;Removido;Jardim Ângela II
JA20040001B;JA2;Removido;Jardim Ângela II
JA20040002C;JA2;Removido;Jardim Ângela II
JA20040002D;JA2;Removido;Jardim Ângela II
JA20040003A;JA2;Removido;Jardim Ângela II
JA20040003B;JA2;Removido;Jardim Ângela II
JA20040003C;JA2;Removido;Jardim Ângela II
JA20040004A;JA2;Removido;Jardim Ângela II
JA20040004B;JA2;Removido;Jardim Ângela II
JA20040004B;JA2;Removido;Jardim Ângela II
JA20040005A;JA2;Removido;Jardim Ângela II
JA20040005B;JA2;Removido;Jardim Ângela II
JA20040005C;JA2;Removido;Jardim Ângela II
JA20040005D;JA2;Removido;Jardim Ângela II
JA20040005E;JA2;Removido;Jardim Ângela II
JA20040006A;JA2;Removido;Jardim Ângela II
JA20040006B;JA2;Removido;Jardim Ângela II
JA20040007A;JA2;Removido;Jardim Ângela II
JA20040007B;JA2;Removido;Jardim Ângela II
JA20040007C;JA2;Removido;Jardim Ângela II
JA20040007D;JA2;Removido;Jardim Ângela II
JA20040008A;JA2;Removido;Jardim Ângela II
JA20040008B;JA2;Removido;Jardim Ângela II
JA20040009A;JA2;Removido;Jardim Ângela II
JA20040009B;JA2;Removido;Jardim Ângela II
JA20040009C;JA2;Removido;Jardim Ângela II
JA20040010A;JA2;Removido;Jardim Ângela II
JA20040010B;JA2;Removido;Jardim Ângela II
JA20040010C;JA2;Removido;Jardim Ângela II
JA20040011A;JA2;Removido;Jardim Ângela II
JA20040011B;JA2;Removido;Jardim Ângela II
JA20040012A;JA2;Removido;Jardim Ângela II
JA20040012B;JA2;Removido;Jardim Ângela II
JA20040012C;JA2;Removido;Jardim Ângela II
JA20040013A;JA2;Removido;Jardim Ângela II
JA20040013B;JA2;Removido;Jardim Ângela II
JA20040013C;JA2;Removido;Jardim Ângela II
JA20040014A;JA2;Removido;Jardim Ângela II
JA20040014B;JA2;Removido;Jardim Ângela II
JA20040014C;JA2;Removido;Jardim Ângela II
JA20040014D;JA2;Removido;Jardim Ângela II
JA20040014E;JA2;Removido;Jardim Ângela II
JA20040015A;JA2;Removido;Jardim Ângela II
JA20040015B;JA2;Removido;Jardim Ângela II
JA20040016A;JA2;Removido;Jardim Ângela II
JA20040017A;JA2;Removido;Jardim Ângela II
JA20040018A;JA2;Removido;Jardim Ângela II
JA20040019A;JA2;Removido;Jardim Ângela II
JA20040020A;JA2;Removido;Jardim Ângela II
JA20040021A;JA2;Removido;Jardim Ângela II
JA20040022A;JA2;Removido;Jardim Ângela II
JA20040022B;JA2;Removido;Jardim Ângela II
JA20040023A;JA2;Removido;Jardim Ângela II
JA20040024A;JA2;Removido;Jardim Ângela II
JA20040025A;JA2;Removido;Jardim Ângela II
JA20040026A;JA2;Removido;Jardim Ângela II
JA20040026B;JA2;Removido;Jardim Ângela II
JA20040027A;JA2;Removido;Jardim Ângela II
JA20040028A;JA2;Removido;Jardim Ângela II
JA20040028B;JA2;Removido;Jardim Ângela II
JA20040029A;JA2;Removido;Jardim Ângela II
JA20040030A;JA2;Removido;Jardim Ângela II
JA20040031A;JA2;Removido;Jardim Ângela II
JA20040032A;JA2;Removido;Jardim Ângela II
JA20040033A;JA2;Removido;Jardim Ângela II
JA20040034A;JA2;Removido;Jardim Ângela II
JA20040035A;JA2;Removido;Jardim Ângela II
JA20040036A;JA2;Removido;Jardim Ângela II
JA20040037A;JA2;Removido;Jardim Ângela II
JA20040038A;JA2;Removido;Jardim Ângela II
JA20040039A;JA2;Removido;Jardim Ângela II
JA20040040A;JA2;Removido;Jardim Ângela II
JA20040041A;JA2;Removido;Jardim Ângela II
JA20040042A;JA2;Removido;Jardim Ângela II
JA20040043A;JA2;Removido;Jardim Ângela II
JA20040043B;JA2;Removido;Jardim Ângela II
JA20040044A;JA2;Removido;Jardim Ângela II
JA20040045A;JA2;Removido;Jardim Ângela II
JA20040046A;JA2;Removido;Jardim Ângela II
JA20040047A;JA2;Removido;Jardim Ângela II
JA20040047B;JA2;Removido;Jardim Ângela II
JA20040048A;JA2;Removido;Jardim Ângela II
JA20040049A;JA2;Removido;Jardim Ângela II
JA20040050A;JA2;Removido;Jardim Ângela II
JA20040051A;JA2;Removido;Jardim Ângela II
JA20040052A;JA2;Removido;Jardim Ângela II
JA20040052B;JA2;Removido;Jardim Ângela II
JA20040053A;JA2;Removido;Jardim Ângela II
JA20040054A;JA2;Removido;Jardim Ângela II
JA20040054B;JA2;Removido;Jardim Ângela II
JA20040055A;JA2;Removido;Jardim Ângela II
JA20040055B;JA2;Removido;Jardim Ângela II
JA20040055C;JA2;Removido;Jardim Ângela II
JA20040056A;JA2;Removido;Jardim Ângela II
JA20040056B;JA2;Removido;Jardim Ângela II
JA20040057A;JA2;Removido;Jardim Ângela II
JA20040057B;JA2;Removido;Jardim Ângela II
JA20040058I;JA2;Removido;Jardim Ângela II
JA20040058J;JA2;Removido;Jardim Ângela II
JA20040058K;JA2;Removido;Jardim Ângela II
JA20040058L;JA2;Removido;Jardim Ângela II
